                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2677,                 2.0218,                  1.371,                0.29825,                0.32803,                  0.237,                0.13571,                 1.4515,                 2.6678,                 1.5391,             0.00066245,             0.00066245,             0.00066245
                      2,                 1.3132,                 1.7917,                 1.4113,                0.37845,                0.39045,                0.32843,                0.20077,                 1.3831,                 2.0487,                 1.4373,              0.0006712,              0.0006712,              0.0006712
